State,County,Use,Year,Volume
Texas,Matagorda,Industrial,2011,1442.48
Texas,Matagorda,Industrial,2012,1753.46
Texas,Matagorda,Industrial,2013,2064.44
Texas,Matagorda,Industrial,2014,2375.42
Texas,Matagorda,Industrial,2015,2686.4
Texas,Matagorda,Industrial,2016,2686.4
Texas,Matagorda,Industrial,2017,2686.4
Texas,Matagorda,Industrial,2018,2686.4
Texas,Matagorda,Industrial,2019,2686.4
Texas,Maverick,Industrial,1981,3.65
Texas,Maverick,Industrial,1982,3.65
Texas,Maverick,Industrial,1983,3.65
Texas,Maverick,Industrial,1984,3.65
Texas,Maverick,Industrial,1985,3.65
Texas,Maverick,Industrial,1986,2.92
Texas,Maverick,Industrial,1987,2.19
Texas,Maverick,Industrial,1988,1.46
Texas,Maverick,Industrial,1989,0.73
Texas,Maverick,Industrial,1990,0
Texas,Maverick,Industrial,1991,0
Texas,Maverick,Industrial,1992,0
Texas,Maverick,Industrial,1993,0
Texas,Maverick,Industrial,1994,0
Texas,Maverick,Industrial,1995,0
Texas,Maverick,Industrial,1996,5.11
Texas,Maverick,Industrial,1997,10.22
Texas,Maverick,Industrial,1998,15.33
Texas,Maverick,Industrial,1999,20.44
Texas,Maverick,Industrial,2000,25.55
Texas,Maverick,Industrial,2001,24.82
Texas,Maverick,Industrial,2002,24.09
Texas,Maverick,Industrial,2003,23.36
Texas,Maverick,Industrial,2004,22.63
Texas,Maverick,Industrial,2005,21.9
Texas,Maverick,Industrial,2006,17.52
Texas,Maverick,Industrial,2007,13.139999999999999
Texas,Maverick,Industrial,2008,8.76
Texas,Maverick,Industrial,2009,4.379999999999999
Texas,Maverick,Industrial,2010,0
Texas,Maverick,Industrial,2011,0
Texas,Maverick,Industrial,2012,0
Texas,Maverick,Industrial,2013,0
Texas,Maverick,Industrial,2014,0
Texas,Maverick,Industrial,2015,0
Texas,Maverick,Industrial,2016,0
Texas,Maverick,Industrial,2017,0
Texas,Maverick,Industrial,2018,0
Texas,Maverick,Industrial,2019,0
Texas,Medina,Industrial,1981,0
Texas,Medina,Industrial,1982,0
Texas,Medina,Industrial,1983,0
Texas,Medina,Industrial,1984,0
Texas,Medina,Industrial,1985,0
Texas,Medina,Industrial,1986,0
Texas,Medina,Industrial,1987,0
Texas,Medina,Industrial,1988,0
Texas,Medina,Industrial,1989,0
Texas,Medina,Industrial,1990,0
Texas,Medina,Industrial,1991,0
Texas,Medina,Industrial,1992,0
Texas,Medina,Industrial,1993,0
Texas,Medina,Industrial,1994,0
Texas,Medina,Industrial,1995,0
Texas,Medina,Industrial,1996,2.92
Texas,Medina,Industrial,1997,5.84
Texas,Medina,Industrial,1998,8.76
Texas,Medina,Industrial,1999,11.68
Texas,Medina,Industrial,2000,14.6
Texas,Medina,Industrial,2001,11.68
Texas,Medina,Industrial,2002,8.76
Texas,Medina,Industrial,2003,5.84
Texas,Medina,Industrial,2004,2.92
Texas,Medina,Industrial,2005,0
Texas,Medina,Industrial,2006,0.73
Texas,Medina,Industrial,2007,1.46
Texas,Medina,Industrial,2008,2.19
Texas,Medina,Industrial,2009,2.92
Texas,Medina,Industrial,2010,3.65
Texas,Medina,Industrial,2011,3.65
Texas,Medina,Industrial,2012,3.65
Texas,Medina,Industrial,2013,3.65
Texas,Medina,Industrial,2014,3.65
Texas,Medina,Industrial,2015,3.65
Texas,Medina,Industrial,2016,3.65
Texas,Medina,Industrial,2017,3.65
Texas,Medina,Industrial,2018,3.65
Texas,Medina,Industrial,2019,3.65
Texas,Menard,Industrial,1981,0
Texas,Menard,Industrial,1982,0
Texas,Menard,Industrial,1983,0
Texas,Menard,Industrial,1984,0
Texas,Menard,Industrial,1985,0
Texas,Menard,Industrial,1986,0
Texas,Menard,Industrial,1987,0
Texas,Menard,Industrial,1988,0
Texas,Menard,Industrial,1989,0
Texas,Menard,Industrial,1990,0
Texas,Menard,Industrial,1991,0
Texas,Menard,Industrial,1992,0
Texas,Menard,Industrial,1993,0
Texas,Menard,Industrial,1994,0
Texas,Menard,Industrial,1995,0
Texas,Menard,Industrial,1996,0
Texas,Menard,Industrial,1997,0
Texas,Menard,Industrial,1998,0
Texas,Menard,Industrial,1999,0
Texas,Menard,Industrial,2000,0
Texas,Menard,Industrial,2001,0
Texas,Menard,Industrial,2002,0
Texas,Menard,Industrial,2003,0
Texas,Menard,Industrial,2004,0
Texas,Menard,Industrial,2005,0
Texas,Menard,Industrial,2006,0
Texas,Menard,Industrial,2007,0
Texas,Menard,Industrial,2008,0
Texas,Menard,Industrial,2009,0
Texas,Menard,Industrial,2010,0
Texas,Menard,Industrial,2011,0
Texas,Menard,Industrial,2012,0
Texas,Menard,Industrial,2013,0
Texas,Menard,Industrial,2014,0
Texas,Menard,Industrial,2015,0
Texas,Menard,Industrial,2016,0
Texas,Menard,Industrial,2017,0
Texas,Menard,Industrial,2018,0
Texas,Menard,Industrial,2019,0
Texas,Midland,Industrial,1981,0
Texas,Midland,Industrial,1982,0
Texas,Midland,Industrial,1983,0
Texas,Midland,Industrial,1984,0
Texas,Midland,Industrial,1985,0
Texas,Midland,Industrial,1986,7.300000000000002
Texas,Midland,Industrial,1987,14.600000000000003
Texas,Midland,Industrial,1988,21.9
Texas,Midland,Industrial,1989,29.200000000000006
Texas,Midland,Industrial,1990,36.5
Texas,Midland,Industrial,1991,41.61
Texas,Midland,Industrial,1992,46.72
Texas,Midland,Industrial,1993,51.830000000000005
Texas,Midland,Industrial,1994,56.94000000000001
Texas,Midland,Industrial,1995,62.050000000000004
Texas,Midland,Industrial,1996,62.78000000000001
Texas,Midland,Industrial,1997,63.510000000000005
Texas,Midland,Industrial,1998,64.24
Texas,Midland,Industrial,1999,64.97
Texas,Midland,Industrial,2000,65.7
Texas,Midland,Industrial,2001,100.74000000000001
Texas,Midland,Industrial,2002,135.78
Texas,Midland,Industrial,2003,170.82000000000002
Texas,Midland,Industrial,2004,205.86
Texas,Midland,Industrial,2005,240.9
Texas,Midland,Industrial,2006,192.72
Texas,Midland,Industrial,2007,144.54000000000002
Texas,Midland,Industrial,2008,96.36
Texas,Midland,Industrial,2009,48.18
Texas,Midland,Industrial,2010,0
Texas,Midland,Industrial,2011,12.41
Texas,Midland,Industrial,2012,24.82
Texas,Midland,Industrial,2013,37.230000000000004
Texas,Midland,Industrial,2014,49.64
Texas,Midland,Industrial,2015,62.050000000000004
Texas,Midland,Industrial,2016,62.050000000000004
Texas,Midland,Industrial,2017,62.050000000000004
Texas,Midland,Industrial,2018,62.050000000000004
Texas,Midland,Industrial,2019,62.050000000000004
Texas,Milam,Industrial,1981,5438.5
Texas,Milam,Industrial,1982,5438.5
Texas,Milam,Industrial,1983,5438.5
Texas,Milam,Industrial,1984,5438.5
Texas,Milam,Industrial,1985,5438.5
Texas,Milam,Industrial,1986,5548
Texas,Milam,Industrial,1987,5657.5
Texas,Milam,Industrial,1988,5767
Texas,Milam,Industrial,1989,5876.499999999999
Texas,Milam,Industrial,1990,5985.999999999999
Texas,Milam,Industrial,1991,7575.9400000000005
Texas,Milam,Industrial,1992,9165.880000000001
Texas,Milam,Industrial,1993,10755.819999999998
Texas,Milam,Industrial,1994,12345.759999999998
Texas,Milam,Industrial,1995,13935.7
Texas,Milam,Industrial,1996,13743.71
Texas,Milam,Industrial,1997,13551.72
Texas,Milam,Industrial,1998,13359.73
Texas,Milam,Industrial,1999,13167.74
Texas,Milam,Industrial,2000,12975.749999999998
Texas,Milam,Industrial,2001,12748.72
Texas,Milam,Industrial,2002,12521.689999999999
Texas,Milam,Industrial,2003,12294.66
Texas,Milam,Industrial,2004,12067.63
Texas,Milam,Industrial,2005,11840.599999999999
Texas,Milam,Industrial,2006,11574.88
Texas,Milam,Industrial,2007,11309.16
Texas,Milam,Industrial,2008,11043.44
Texas,Milam,Industrial,2009,10777.72
Texas,Milam,Industrial,2010,10512
Texas,Milam,Industrial,2011,9198.73
Texas,Milam,Industrial,2012,7885.46
Texas,Milam,Industrial,2013,6572.1900000000005
Texas,Milam,Industrial,2014,5258.919999999999
Texas,Milam,Industrial,2015,3945.65
Texas,Milam,Industrial,2016,3945.65
Texas,Milam,Industrial,2017,3945.65
Texas,Milam,Industrial,2018,3945.65
Texas,Milam,Industrial,2019,3945.65
Texas,Mills,Industrial,1981,0
Texas,Mills,Industrial,1982,0
Texas,Mills,Industrial,1983,0
Texas,Mills,Industrial,1984,0
Texas,Mills,Industrial,1985,0
Texas,Mills,Industrial,1986,0
Texas,Mills,Industrial,1987,0
Texas,Mills,Industrial,1988,0
Texas,Mills,Industrial,1989,0
Texas,Mills,Industrial,1990,0
Texas,Mills,Industrial,1991,0
Texas,Mills,Industrial,1992,0
Texas,Mills,Industrial,1993,0
Texas,Mills,Industrial,1994,0
Texas,Mills,Industrial,1995,0
Texas,Mills,Industrial,1996,0
Texas,Mills,Industrial,1997,0
Texas,Mills,Industrial,1998,0
Texas,Mills,Industrial,1999,0
Texas,Mills,Industrial,2000,0
Texas,Mills,Industrial,2001,0
Texas,Mills,Industrial,2002,0
Texas,Mills,Industrial,2003,0
Texas,Mills,Industrial,2004,0
Texas,Mills,Industrial,2005,0
Texas,Mills,Industrial,2006,0
Texas,Mills,Industrial,2007,0
Texas,Mills,Industrial,2008,0
Texas,Mills,Industrial,2009,0
Texas,Mills,Industrial,2010,0
Texas,Mills,Industrial,2011,0
Texas,Mills,Industrial,2012,0
Texas,Mills,Industrial,2013,0
Texas,Mills,Industrial,2014,0
Texas,Mills,Industrial,2015,0
Texas,Mills,Industrial,2016,0
Texas,Mills,Industrial,2017,0
Texas,Mills,Industrial,2018,0
Texas,Mills,Industrial,2019,0
Texas,Mitchell,Industrial,1981,0
Texas,Mitchell,Industrial,1982,0
Texas,Mitchell,Industrial,1983,0
Texas,Mitchell,Industrial,1984,0
Texas,Mitchell,Industrial,1985,0
Texas,Mitchell,Industrial,1986,0
Texas,Mitchell,Industrial,1987,0
Texas,Mitchell,Industrial,1988,0
Texas,Mitchell,Industrial,1989,0
Texas,Mitchell,Industrial,1990,0
Texas,Mitchell,Industrial,1991,0
Texas,Mitchell,Industrial,1992,0
Texas,Mitchell,Industrial,1993,0
Texas,Mitchell,Industrial,1994,0
Texas,Mitchell,Industrial,1995,0
Texas,Mitchell,Industrial,1996,0
Texas,Mitchell,Industrial,1997,0
Texas,Mitchell,Industrial,1998,0
Texas,Mitchell,Industrial,1999,0
Texas,Mitchell,Industrial,2000,0
Texas,Mitchell,Industrial,2001,0
Texas,Mitchell,Industrial,2002,0
Texas,Mitchell,Industrial,2003,0
Texas,Mitchell,Industrial,2004,0
Texas,Mitchell,Industrial,2005,0
Texas,Mitchell,Industrial,2006,0
Texas,Mitchell,Industrial,2007,0
Texas,Mitchell,Industrial,2008,0
Texas,Mitchell,Industrial,2009,0
Texas,Mitchell,Industrial,2010,0
Texas,Mitchell,Industrial,2011,0
Texas,Mitchell,Industrial,2012,0
Texas,Mitchell,Industrial,2013,0
Texas,Mitchell,Industrial,2014,0
Texas,Mitchell,Industrial,2015,0
Texas,Mitchell,Industrial,2016,0
Texas,Mitchell,Industrial,2017,0
Texas,Mitchell,Industrial,2018,0
Texas,Mitchell,Industrial,2019,0
Texas,Montague,Industrial,1981,0
Texas,Montague,Industrial,1982,0
Texas,Montague,Industrial,1983,0
Texas,Montague,Industrial,1984,0
Texas,Montague,Industrial,1985,0
Texas,Montague,Industrial,1986,0
Texas,Montague,Industrial,1987,0
Texas,Montague,Industrial,1988,0
Texas,Montague,Industrial,1989,0
Texas,Montague,Industrial,1990,0
Texas,Montague,Industrial,1991,0
Texas,Montague,Industrial,1992,0
Texas,Montague,Industrial,1993,0
Texas,Montague,Industrial,1994,0
Texas,Montague,Industrial,1995,0
Texas,Montague,Industrial,1996,0
Texas,Montague,Industrial,1997,0
Texas,Montague,Industrial,1998,0
Texas,Montague,Industrial,1999,0
Texas,Montague,Industrial,2000,0
Texas,Montague,Industrial,2001,0
Texas,Montague,Industrial,2002,0
Texas,Montague,Industrial,2003,0
Texas,Montague,Industrial,2004,0
Texas,Montague,Industrial,2005,0
Texas,Montague,Industrial,2006,0
Texas,Montague,Industrial,2007,0
Texas,Montague,Industrial,2008,0
Texas,Montague,Industrial,2009,0
Texas,Montague,Industrial,2010,0
Texas,Montague,Industrial,2011,0
Texas,Montague,Industrial,2012,0
Texas,Montague,Industrial,2013,0
Texas,Montague,Industrial,2014,0
Texas,Montague,Industrial,2015,0
Texas,Montague,Industrial,2016,0
Texas,Montague,Industrial,2017,0
Texas,Montague,Industrial,2018,0
Texas,Montague,Industrial,2019,0
Texas,Montgomery,Industrial,1981,397.85
Texas,Montgomery,Industrial,1982,397.85
Texas,Montgomery,Industrial,1983,397.85
Texas,Montgomery,Industrial,1984,397.85
Texas,Montgomery,Industrial,1985,397.85
Texas,Montgomery,Industrial,1986,381.79
Texas,Montgomery,Industrial,1987,365.73
Texas,Montgomery,Industrial,1988,349.67
Texas,Montgomery,Industrial,1989,333.61
Texas,Montgomery,Industrial,1990,317.55
Texas,Montgomery,Industrial,1991,370.11
Texas,Montgomery,Industrial,1992,422.66999999999996
Texas,Montgomery,Industrial,1993,475.23
Texas,Montgomery,Industrial,1994,527.7900000000001
Texas,Montgomery,Industrial,1995,580.35
Texas,Montgomery,Industrial,1996,590.57
Texas,Montgomery,Industrial,1997,600.7900000000001
Texas,Montgomery,Industrial,1998,611.01
Texas,Montgomery,Industrial,1999,621.23
Texas,Montgomery,Industrial,2000,631.45
Texas,Montgomery,Industrial,2001,592.03
Texas,Montgomery,Industrial,2002,552.61
Texas,Montgomery,Industrial,2003,513.1899999999999
Texas,Montgomery,Industrial,2004,473.77000000000004
Texas,Montgomery,Industrial,2005,434.34999999999997
Texas,Montgomery,Industrial,2006,397.84999999999997
Texas,Montgomery,Industrial,2007,361.35
Texas,Montgomery,Industrial,2008,324.84999999999997
Texas,Montgomery,Industrial,2009,288.34999999999997
Texas,Montgomery,Industrial,2010,251.85
Texas,Montgomery,Industrial,2011,282.51
Texas,Montgomery,Industrial,2012,313.17
Texas,Montgomery,Industrial,2013,343.83
Texas,Montgomery,Industrial,2014,374.49
Texas,Montgomery,Industrial,2015,405.15000000000003
Texas,Montgomery,Industrial,2016,405.15000000000003
Texas,Montgomery,Industrial,2017,405.15000000000003
Texas,Montgomery,Industrial,2018,405.15000000000003
Texas,Montgomery,Industrial,2019,405.15000000000003
Texas,Moore,Industrial,1981,1839.6
Texas,Moore,Industrial,1982,1839.6
Texas,Moore,Industrial,1983,1839.6
Texas,Moore,Industrial,1984,1839.6
Texas,Moore,Industrial,1985,1839.6
Texas,Moore,Industrial,1986,1724.99
Texas,Moore,Industrial,1987,1610.3799999999999
Texas,Moore,Industrial,1988,1495.77
Texas,Moore,Industrial,1989,1381.1599999999999
Texas,Moore,Industrial,1990,1266.5500000000002
Texas,Moore,Industrial,1991,1457.8100000000002
Texas,Moore,Industrial,1992,1649.07
Texas,Moore,Industrial,1993,1840.33
Texas,Moore,Industrial,1994,2031.59
Texas,Moore,Industrial,1995,2222.85
Texas,Moore,Industrial,1996,2064.44
Texas,Moore,Industrial,1997,1906.0299999999997
Texas,Moore,Industrial,1998,1747.6200000000001
Texas,Moore,Industrial,1999,1589.21
Texas,Moore,Industrial,2000,1430.8
Texas,Moore,Industrial,2001,1569.5
Texas,Moore,Industrial,2002,1708.1999999999998
Texas,Moore,Industrial,2003,1846.9
Texas,Moore,Industrial,2004,1985.6000000000001
Texas,Moore,Industrial,2005,2124.3
Texas,Moore,Industrial,2006,1963.7
Texas,Moore,Industrial,2007,1803.1000000000001
Texas,Moore,Industrial,2008,1642.5
Texas,Moore,Industrial,2009,1481.9
Texas,Moore,Industrial,2010,1321.3
Texas,Moore,Industrial,2011,1410.36
Texas,Moore,Industrial,2012,1499.4199999999998
Texas,Moore,Industrial,2013,1588.48
Texas,Moore,Industrial,2014,1677.54
Texas,Moore,Industrial,2015,1766.6
Texas,Moore,Industrial,2016,1766.6
Texas,Moore,Industrial,2017,1766.6
Texas,Moore,Industrial,2018,1766.6
Texas,Moore,Industrial,2019,1766.6
Texas,Morris,Industrial,1981,54881.4
Texas,Morris,Industrial,1982,54881.4
Texas,Morris,Industrial,1983,54881.4
Texas,Morris,Industrial,1984,54881.4
Texas,Morris,Industrial,1985,54881.4
Texas,Morris,Industrial,1986,52741.770000000004
Texas,Morris,Industrial,1987,50602.14
Texas,Morris,Industrial,1988,48462.51
Texas,Morris,Industrial,1989,46322.880000000005
Texas,Morris,Industrial,1990,44183.25
Texas,Morris,Industrial,1991,41385.89
Texas,Morris,Industrial,1992,38588.53
Texas,Morris,Industrial,1993,35791.170000000006
Texas,Morris,Industrial,1994,32993.810000000005
Texas,Morris,Industrial,1995,30196.45
Texas,Morris,Industrial,1996,40419.37
Texas,Morris,Industrial,1997,50642.29
Texas,Morris,Industrial,1998,60865.21000000001
Texas,Morris,Industrial,1999,71088.13
Texas,Morris,Industrial,2000,81311.05
Texas,Morris,Industrial,2001,68685.7
Texas,Morris,Industrial,2002,56060.35
Texas,Morris,Industrial,2003,43435
Texas,Morris,Industrial,2004,30809.649999999998
Texas,Morris,Industrial,2005,18184.3
Texas,Morris,Industrial,2006,16381.2
Texas,Morris,Industrial,2007,14578.099999999999
Texas,Morris,Industrial,2008,12775
Texas,Morris,Industrial,2009,10971.9
Texas,Morris,Industrial,2010,9168.800000000001
Texas,Morris,Industrial,2011,8600.86
Texas,Morris,Industrial,2012,8032.92
Texas,Morris,Industrial,2013,7464.9800000000005
Texas,Morris,Industrial,2014,6897.04
Texas,Morris,Industrial,2015,6329.1
Texas,Morris,Industrial,2016,6329.1
Texas,Morris,Industrial,2017,6329.1
Texas,Morris,Industrial,2018,6329.1
Texas,Morris,Industrial,2019,6329.1
Texas,Motley,Industrial,1981,0
Texas,Motley,Industrial,1982,0
Texas,Motley,Industrial,1983,0
Texas,Motley,Industrial,1984,0
Texas,Motley,Industrial,1985,0
Texas,Motley,Industrial,1986,0
Texas,Motley,Industrial,1987,0
Texas,Motley,Industrial,1988,0
Texas,Motley,Industrial,1989,0
Texas,Motley,Industrial,1990,0
Texas,Motley,Industrial,1991,0
Texas,Motley,Industrial,1992,0
Texas,Motley,Industrial,1993,0
Texas,Motley,Industrial,1994,0
Texas,Motley,Industrial,1995,0
Texas,Motley,Industrial,1996,0
Texas,Motley,Industrial,1997,0
Texas,Motley,Industrial,1998,0
Texas,Motley,Industrial,1999,0
Texas,Motley,Industrial,2000,0
Texas,Motley,Industrial,2001,0
Texas,Motley,Industrial,2002,0
Texas,Motley,Industrial,2003,0
Texas,Motley,Industrial,2004,0
Texas,Motley,Industrial,2005,0
Texas,Motley,Industrial,2006,0
Texas,Motley,Industrial,2007,0
Texas,Motley,Industrial,2008,0
Texas,Motley,Industrial,2009,0
Texas,Motley,Industrial,2010,0
Texas,Motley,Industrial,2011,0
Texas,Motley,Industrial,2012,0
Texas,Motley,Industrial,2013,0
Texas,Motley,Industrial,2014,0
Texas,Motley,Industrial,2015,0
Texas,Motley,Industrial,2016,0
Texas,Motley,Industrial,2017,0
Texas,Motley,Industrial,2018,0
Texas,Motley,Industrial,2019,0
Texas,Nacogdoches,Industrial,1981,29.2
Texas,Nacogdoches,Industrial,1982,29.2
Texas,Nacogdoches,Industrial,1983,29.2
Texas,Nacogdoches,Industrial,1984,29.2
Texas,Nacogdoches,Industrial,1985,29.2
Texas,Nacogdoches,Industrial,1986,137.24
Texas,Nacogdoches,Industrial,1987,245.27999999999997
Texas,Nacogdoches,Industrial,1988,353.32
Texas,Nacogdoches,Industrial,1989,461.36
Texas,Nacogdoches,Industrial,1990,569.4
Texas,Nacogdoches,Industrial,1991,542.39
Texas,Nacogdoches,Industrial,1992,515.38
Texas,Nacogdoches,Industrial,1993,488.37
Texas,Nacogdoches,Industrial,1994,461.36
Texas,Nacogdoches,Industrial,1995,434.34999999999997
Texas,Nacogdoches,Industrial,1996,434.34999999999997
Texas,Nacogdoches,Industrial,1997,434.34999999999997
Texas,Nacogdoches,Industrial,1998,434.34999999999997
Texas,Nacogdoches,Industrial,1999,434.34999999999997
Texas,Nacogdoches,Industrial,2000,434.34999999999997
Texas,Nacogdoches,Industrial,2001,494.93999999999994
Texas,Nacogdoches,Industrial,2002,555.53
Texas,Nacogdoches,Industrial,2003,616.12
Texas,Nacogdoches,Industrial,2004,676.71
Texas,Nacogdoches,Industrial,2005,737.3
Texas,Nacogdoches,Industrial,2006,592.03
Texas,Nacogdoches,Industrial,2007,446.76
Texas,Nacogdoches,Industrial,2008,301.49
Texas,Nacogdoches,Industrial,2009,156.21999999999997
Texas,Nacogdoches,Industrial,2010,10.95
Texas,Nacogdoches,Industrial,2011,10.22
Texas,Nacogdoches,Industrial,2012,9.49
Texas,Nacogdoches,Industrial,2013,8.76
Texas,Nacogdoches,Industrial,2014,8.03
Texas,Nacogdoches,Industrial,2015,7.3
Texas,Nacogdoches,Industrial,2016,7.3
Texas,Nacogdoches,Industrial,2017,7.3
Texas,Nacogdoches,Industrial,2018,7.3
Texas,Nacogdoches,Industrial,2019,7.3
Texas,Navarro,Industrial,1981,87.6
Texas,Navarro,Industrial,1982,87.6
Texas,Navarro,Industrial,1983,87.6
Texas,Navarro,Industrial,1984,87.6
Texas,Navarro,Industrial,1985,87.6
Texas,Navarro,Industrial,1986,87.6
Texas,Navarro,Industrial,1987,87.6
Texas,Navarro,Industrial,1988,87.6
Texas,Navarro,Industrial,1989,87.6
Texas,Navarro,Industrial,1990,87.6
Texas,Navarro,Industrial,1991,98.55000000000001
Texas,Navarro,Industrial,1992,109.5
Texas,Navarro,Industrial,1993,120.45
Texas,Navarro,Industrial,1994,131.4
Texas,Navarro,Industrial,1995,142.35
Texas,Navarro,Industrial,1996,167.9
Texas,Navarro,Industrial,1997,193.45000000000002
Texas,Navarro,Industrial,1998,219
Texas,Navarro,Industrial,1999,244.54999999999998
Texas,Navarro,Industrial,2000,270.1
Texas,Navarro,Industrial,2001,273.75
Texas,Navarro,Industrial,2002,277.4
Texas,Navarro,Industrial,2003,281.05
Texas,Navarro,Industrial,2004,284.7
Texas,Navarro,Industrial,2005,288.35
Texas,Navarro,Industrial,2006,230.68
Texas,Navarro,Industrial,2007,173.01
Texas,Navarro,Industrial,2008,115.34000000000002
Texas,Navarro,Industrial,2009,57.66999999999997
Texas,Navarro,Industrial,2010,0
Texas,Navarro,Industrial,2011,31.390000000000004
Texas,Navarro,Industrial,2012,62.78000000000001
Texas,Navarro,Industrial,2013,94.17
Texas,Navarro,Industrial,2014,125.56000000000002
Texas,Navarro,Industrial,2015,156.95
Texas,Navarro,Industrial,2016,156.95
Texas,Navarro,Industrial,2017,156.95
Texas,Navarro,Industrial,2018,156.95
Texas,Navarro,Industrial,2019,156.95
Texas,Newton,Industrial,1981,0
Texas,Newton,Industrial,1982,0
Texas,Newton,Industrial,1983,0
Texas,Newton,Industrial,1984,0
Texas,Newton,Industrial,1985,0
Texas,Newton,Industrial,1986,8.030000000000001
Texas,Newton,Industrial,1987,16.060000000000002
Texas,Newton,Industrial,1988,24.09
Texas,Newton,Industrial,1989,32.120000000000005
