APINumber,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume,TotalVerticalDepth
42461398880000,Texas,Upton,31.39732,-101.799869,2015,1885716,11223
42461408530000,Texas,Upton,31.611236,-101.799989,2018,15939756,9085
42461409390000,Texas,Upton,31.565644,-101.800811,2018,14272608,9300
42461408600000,Texas,Upton,31.4078521,-101.8011253,2019,20963166,9248.44
42461408590000,Texas,Upton,31.4078375,-101.8011871,2019,22614522,9271.31
42461408570000,Texas,Upton,31.4078229,-101.8012489,2019,22424472,9281.67
42461391980000,Texas,Upton,31.62516,-101.80139,2014,1103508.488,11059
42461407200000,Texas,Upton,31.504831,-101.802326,2018,20263236,9099
42461407190000,Texas,Upton,31.504799,-101.802466,2018,20592306,9109
42461408460000,Texas,Upton,31.610586,-101.803009,2019,15954204,9302
42461404410000,Texas,Upton,31.504564,-101.803488,2017,20563410,9412
42461404000000,Texas,Upton,31.504532,-101.803628,2017,20413008,9399
42461404020000,Texas,Upton,31.5045,-101.803767,2017,21090846,9395
42461408450000,Texas,Upton,31.610362,-101.804009,2019,15828960,9075
42461408470000,Texas,Upton,31.609755,-101.805585,2019,389222,9089
42461410640000,Texas,Upton,31.458872,-101.805766,2019,15234450,7792.21
42461410630000,Texas,Upton,31.4588397,-101.8059051,2019,16419396,7800.38
42461409270000,Texas,Upton,31.5883785,-101.8061445,2018,13647354,9125
42461380730000,Texas,Upton,31.202346,-101.806185,2012,8662555,8358
42461401450000,Texas,Upton,31.392408,-101.806375,2015,1885212,10936
42461397270000,Texas,Upton,31.396936,-101.807806,2015,1722294,10516
42461395990000,Texas,Upton,31.42912,-101.8095,2015,15431262,9337
42461404450000,Texas,Upton,31.503107,-101.809855,2017,29742342,9332
42461404440000,Texas,Upton,31.503075,-101.809995,2017,30047346,9338
42461404430000,Texas,Upton,31.503043,-101.810134,2017,29597736,9328
42461410590000,Texas,Upton,31.5017088,-101.8102921,2019,19996242,8762.72
42461410570000,Texas,Upton,31.5016768,-101.8104316,2019,19431342,8769.43
42461410580000,Texas,Upton,31.5016448,-101.810571,2019,19833156,8771.26
42461396840000,Texas,Upton,31.4272,-101.812,2015,15637314,8941
42461408780000,Texas,Upton,31.505006,-101.812917,2019,15734838,9459.84
42461410280000,Texas,Upton,31.5049918,-101.8129785,2019,13962102,8787.86
42461408790000,Texas,Upton,31.5049777,-101.8130404,2019,15808926,9145.34
42461410270000,Texas,Upton,31.504963,-101.8131024,2019,13931190,8827.42
42461408770000,Texas,Upton,31.504949,-101.813164,2019,15729714,9466.44
42461402130000,Texas,Upton,31.390242,-101.8135,2016,14777574,16769
42461407540000,Texas,Upton,31.111663,-101.815524,2018,456624,10446
42461408240000,Texas,Upton,31.36461263,-101.8188445,2018,19440750,8292
42461408230000,Texas,Upton,31.36459084,-101.8189372,2018,18691260,8832
42461382550000,Texas,Upton,31.1453345,-101.81903,2012,2042000,8100
42461400400000,Texas,Upton,31.647776,-101.819789,2015,2528820,11572
42461392120000,Texas,Upton,31.202114,-101.819797,2014,11093544,8358
42461390710000,Texas,Upton,31.202375,-101.820142,2014,10715376,8132
42461390700000,Texas,Upton,31.202375,-101.820238,2014,11047638,8761
42461388650000,Texas,Upton,31.202384,-101.822445,2014,10864476,8384
42461381290000,Texas,Upton,31.25674004,-101.8224558,2013,1336524,10903
42461384270000,Texas,Upton,31.202384,-101.822541,2014,11051124,8759
42461384260000,Texas,Upton,31.202385,-101.822637,2014,10738014,8362
42461406590000,Texas,Upton,31.426152,-101.822765,2018,23278878,9340
42461406580000,Texas,Upton,31.426137,-101.822827,2018,22736616,9341
42461406570000,Texas,Upton,31.426123,-101.822889,2018,20150886,9242
42461405740000,Texas,Upton,31.143938,-101.823244,2017,14696498,8287
42461410220000,Texas,Upton,31.34884444,-101.8233333,2019,18378318,8867
42461402060000,Texas,Upton,31.455938,-101.823346,2016,22756860,9382
42461402050000,Texas,Upton,31.455908,-101.823487,2016,22581090,9384
42461408220000,Texas,Upton,31.36349433,-101.8236038,2018,21392742,8570
42461402040000,Texas,Upton,31.455874,-101.823624,2016,22673490,9378
42461408210000,Texas,Upton,31.36347256,-101.8236966,2018,19519752,9292
42461405730000,Texas,Upton,31.143946,-101.824374,2017,15924668,8648
42461405720000,Texas,Upton,31.143947,-101.824471,2017,14198464,8112
42461410210000,Texas,Upton,31.319161,-101.825406,2019,18230688,8869
42461409840000,Texas,Upton,31.5435,-101.82647,2019,14586642,8825
42461410370000,Texas,Upton,31.54357,-101.82649,2019,14385378,9489
42461410380000,Texas,Upton,31.54364,-101.82651,2019,14320824,9200
42461405950000,Texas,Upton,31.275792,-101.828013,2018,19694766,8459
42461405940000,Texas,Upton,31.275793,-101.828157,2018,19425168,8461
42461407290000,Texas,Upton,31.27314,-101.828259,2018,40724586,8974
42461404480000,Texas,Upton,31.275326,-101.828288,2017,29835666,8969
42461405930000,Texas,Upton,31.275794,-101.828301,2018,19850838,8466
42461407280000,Texas,Upton,31.27314,-101.828323,2018,39177012,8984
42461407300000,Texas,Upton,31.273141,-101.828387,2018,34270110,9016
42461404470000,Texas,Upton,31.275327,-101.828433,2017,28925022,8993
42461404460000,Texas,Upton,31.275328,-101.828577,2017,29493366,8984
42461405870000,Texas,Upton,31.134206,-101.829192,2017,26398512,8069
42461395020000,Texas,Upton,31.45288,-101.8299,2014,10123218,9107
42461395010000,Texas,Upton,31.45286,-101.83,2014,9937788,8754
42461395000000,Texas,Upton,31.45284,-101.8301,2014,9600654,9440
42461379740000,Texas,Upton,31.28051846,-101.831333,2012,1447768,10775
42461394830000,Texas,Upton,31.45244,-101.831766,2014,10041654,9427
42461394780000,Texas,Upton,31.45246,-101.8318,2014,10346448,9094
42461394730000,Texas,Upton,31.45244,-101.8319,2014,9993354,8728
42461409010000,Texas,Upton,31.18373972,-101.8320042,2018,15707134,8429
42461409000000,Texas,Upton,31.1837625,-101.8320964,2018,13525359,8296
42461408990000,Texas,Upton,31.18378528,-101.8321886,2018,13436060,8451
42461408980000,Texas,Upton,31.18380806,-101.8322808,2018,15279043,8441
42461392710000,Texas,Upton,31.55941,-101.833189,2014,1544550,11724
42461381000000,Texas,Upton,31.28788343,-101.8337763,2012,1321574,10330
42461375730000,Texas,Upton,31.25863229,-101.8344701,2011,1148908,10893
42461393700000,Texas,Upton,31.56391,-101.835275,2014,1647744,11750
42461382630000,Texas,Upton,31.24838019,-101.8355636,2012,1303362,10912
42461408960000,Texas,Upton,31.273318,-101.837339,2019,25776072,9014.16
42461408950000,Texas,Upton,31.273318,-101.837483,2019,25771074,9007.39
42461408110000,Texas,Upton,31.18525056,-101.8374892,2018,15136677,8455
42461408100000,Texas,Upton,31.18527389,-101.8375811,2018,13427264,8455
42461408940000,Texas,Upton,31.273319,-101.837627,2019,25999806,9043.45
42461408090000,Texas,Upton,31.18529722,-101.8376733,2018,13811669,8464
42461408080000,Texas,Upton,31.18532028,-101.8377653,2018,14978146,8379
42461402030000,Texas,Upton,31.452683,-101.8379,2016,14365932,9415
42461402020000,Texas,Upton,31.45265,-101.838039,2016,15916236,9402
42461402420000,Texas,Upton,31.452618,-101.838178,2016,15669906,9411
42461403270000,Texas,Upton,31.114319,-101.838779,2016,15093372,7947
42461407480000,Texas,Upton,31.150698,-101.839118,2018,29938776,8864
42461383800000,Texas,Upton,31.2007,-101.8394,2013,1122156,9657
42461401150000,Texas,Upton,31.450615,-101.839636,2017,17786874,9265
42461402780000,Texas,Upton,31.450582,-101.839776,2017,17437980,9412
42461402770000,Texas,Upton,31.45055,-101.839915,2017,18016320,9342
42461403230000,Texas,Upton,31.151039,-101.840877,2016,21218862,8106
42461383160000,Texas,Upton,31.1719,-101.84103,2013,1441440,9715
42461393650000,Texas,Upton,31.28274,-101.842,2014,7212576,9073
42461393640000,Texas,Upton,31.28276,-101.8421,2014,7339626,8474
42461393630000,Texas,Upton,31.28278,-101.8422,2014,6265980,8738
42461398140000,Texas,Upton,31.285177,-101.842698,2015,13365912,10199
42461398150000,Texas,Upton,31.28501,-101.8427,2015,11799984,8419
42461398470000,Texas,Upton,31.2851,-101.8427,2015,12454302,9079
42461411670000,Texas,Upton,31.5941106,-101.8435362,2019,12406926,8108.37
42461400880000,Texas,Upton,31.20744795,-101.8436498,2015,7692631,8400
42461319900000,Texas,Upton,31.3099472,-101.8453056,2014,479850,11690
42461393620000,Texas,Upton,31.28139,-101.8454,2014,8772624,9097
42461393610000,Texas,Upton,31.2814,-101.8455,2014,8199786,8482
42461393600000,Texas,Upton,31.28141,-101.8456,2014,8237040,8730
42461404180000,Texas,Upton,31.411184,-101.84573,2016,11786124,15000
42461401590000,Texas,Upton,31.516918,-101.845772,2016,16371558,9274
42461386070000,Texas,Upton,31.61735,-101.845839,2013,2129400,11913
42461401580000,Texas,Upton,31.516886,-101.845912,2016,16534140,9273
42461398130000,Texas,Upton,31.28538,-101.846,2015,11523414,8400
42461398120000,Texas,Upton,31.28547,-101.846,2015,13098372,9097
42461401570000,Texas,Upton,31.516854,-101.846051,2016,16479750,9322
42461406290000,Texas,Upton,31.20113222,-101.8463042,2017,17028756,8407
42461406300000,Texas,Upton,31.20105,-101.846305,2017,15960420,8390
42461406370000,Texas,Upton,31.20096722,-101.8463053,2017,13827901,8400
42461401560000,Texas,Upton,31.517946,-101.846492,2016,16278066,9256
42461401550000,Texas,Upton,31.517914,-101.846632,2016,16533594,9288
42461401540000,Texas,Upton,31.51788,-101.8468,2016,16496550,9312
42461411680000,Texas,Upton,31.5941429,-101.8473967,2019,12543006,8089.41
42461405460000,Texas,Upton,31.446495,-101.847598,2017,19021338,9355
42461405450000,Texas,Upton,31.446481,-101.84766,2017,18338040,9342
42461405440000,Texas,Upton,31.446466,-101.847722,2017,19076442,9346
42461398080000,Texas,Upton,31.285809,-101.848615,2015,13891752,10167
42461398100000,Texas,Upton,31.285644,-101.848617,2015,12238212,8398
42461398090000,Texas,Upton,31.285726,-101.848617,2015,13279476,9092
42461400660000,Texas,Upton,31.448944,-101.849086,2015,15673140,9260
42461400650000,Texas,Upton,31.448911,-101.849228,2015,15638784,9156
42461384720000,Texas,Upton,31.61628,-101.850439,2013,1609986,11343
42461392530000,Texas,Upton,31.57188,-101.850847,2014,1846110,11770
42461407690000,Texas,Upton,31.59538,-101.851472,2018,12784716,9619
42461407680000,Texas,Upton,31.595366,-101.851534,2018,13271244,9605
42461407670000,Texas,Upton,31.595352,-101.851596,2018,13136046,9611
42461393710000,Texas,Upton,31.57527,-101.85175,2014,1476846,11740
42461403950000,Texas,Upton,31.509533,-101.851803,2017,15543780,8085
42461403940000,Texas,Upton,31.5095,-101.851942,2017,15600606,8110
42461407570000,Texas,Upton,31.51304,-101.85265,2018,14301840,9619
42461407560000,Texas,Upton,31.513069,-101.852789,2018,20395662,9576
42461381810000,Texas,Upton,31.1630414,-101.8549276,2014,839328,9894
42461402720000,Texas,Upton,31.591061,-101.855381,2016,12548298,9800
42461405810000,Texas,Upton,31.2008558,-101.8556089,2017,17142348,8482
42461405820000,Texas,Upton,31.2008563,-101.8557048,2017,17160659,8508
42461405920000,Texas,Upton,31.2008569,-101.8558008,2017,16879933,8459
42461406090000,Texas,Upton,31.2008574,-101.8558968,2017,16524935,8655
42461381270000,Texas,Upton,31.27341341,-101.8570814,2012,1306128,10741
42461404310000,Texas,Upton,31.50824,-101.857664,2017,22364832,9602
42461404300000,Texas,Upton,31.508224,-101.857732,2018,20957328,8939
42461404290000,Texas,Upton,31.50821,-101.857794,2017,22467480,9623
42461384030000,Texas,Upton,31.1911,-101.8578,2013,1104852,9695
42461392300000,Texas,Upton,31.59342,-101.8578,2014,1985466,11689
42461404270000,Texas,Upton,31.508196,-101.857856,2018,20835066,8948
42461404250000,Texas,Upton,31.508182,-101.857917,2017,22615698,9622
42461392380000,Texas,Upton,31.59656,-101.858439,2014,1795038,11826
42461379560000,Texas,Upton,31.117039,-101.858739,2012,6205608,8133
42461403090000,Texas,Upton,31.54469,-101.858872,2016,16838136,9530
42461388240000,Texas,Upton,31.5508,-101.858975,2013,2069256,11740
42461384600000,Texas,Upton,31.599075,-101.859056,2013,1746570,11907
42461385380000,Texas,Upton,31.57626,-101.859603,2013,0,11920
42461402730000,Texas,Upton,31.606128,-101.860261,2016,12724278,9300
42461388720000,Texas,Upton,31.60371,-101.860386,2013,2252082,11656
42461405100000,Texas,Upton,31.589779,-101.8605,2017,8087399,9474
42461405170000,Texas,Upton,31.589779,-101.86052,2017,11465354,9654
42461405110000,Texas,Upton,31.589932,-101.860543,2017,11703375,9474
42461404190000,Texas,Upton,31.2153761,-101.8607886,2017,16112628,835
42461405890000,Texas,Upton,31.101747,-101.860897,2017,22140152.19,8395
42461388230000,Texas,Upton,31.5808,-101.861,2014,1528464,18194
42461401240000,Texas,Upton,31.507318,-101.861319,2015,17369226,9301
42461401230000,Texas,Upton,31.50729,-101.8615,2015,17414166,9343
42461410690000,Texas,Upton,31.5657126,-101.861884,2019,14230146,9001.21
42461410700000,Texas,Upton,31.5656983,-101.8619461,2019,14258832,8990.76
42461410680000,Texas,Upton,31.565684,-101.862008,2019,14236614,8986.11
42461407640000,Texas,Upton,31.565669,-101.86207,2018,13755210,9658
42461407630000,Texas,Upton,31.565655,-101.862132,2018,13408920,9646
42461407620000,Texas,Upton,31.565641,-101.862194,2018,14342916,11115
42461404240000,Texas,Upton,31.50708,-101.862341,2017,21009954,8972
42461404230000,Texas,Upton,31.507059,-101.862434,2017,20363784,8977
42461385740000,Texas,Upton,31.61349,-101.862453,2013,2029566,11470
42461404220000,Texas,Upton,31.507037,-101.862527,2017,22625988,9644
42461404210000,Texas,Upton,31.507013,-101.862632,2017,22695036,9627
42461387240000,Texas,Upton,31.545061,-101.862892,2013,2512314,11058
42461406140000,Texas,Upton,31.543667,-101.862933,2018,14552202,9629
42461387230000,Texas,Upton,31.55749,-101.863056,2013,2264094,11538
42461343690000,Texas,Upton,31.2947933,-101.8636944,2013,2114096,0
42461411570000,Texas,Upton,31.21567141,-101.8641654,2019,17890153,8558
42461411560000,Texas,Upton,31.2156719,-101.8642613,2019,17251694,8556
42461411550000,Texas,Upton,31.21567259,-101.8643573,2019,17503059,8560
42461407360000,Texas,Upton,31.502062,-101.864379,2018,23038428,9663
42461407530000,Texas,Upton,31.50203,-101.864518,2018,23184420,9666
42461391720000,Texas,Upton,31.1887,-101.8651,2014,7282590,8430
42461401930000,Texas,Upton,31.400092,-101.86565,2016,23243766,8869
42461401900000,Texas,Upton,31.400212,-101.865688,2016,23345574,8873
42461388630000,Texas,Upton,31.1907,-101.8664,2013,6997872,8333
42461393220000,Texas,Upton,31.504219,-101.866679,2014,6587784,7847
42461403100000,Texas,Upton,31.567392,-101.866708,2016,17295558,9065
42461403350000,Texas,Upton,31.137061,-101.86674,2017,14886984,8400
42461393210000,Texas,Upton,31.504186,-101.866819,2014,6841632,8150
42461401960000,Texas,Upton,31.399923,-101.867024,2016,22045590,9272
42461401950000,Texas,Upton,31.39989,-101.867164,2016,22791594,9265
42461401940000,Texas,Upton,31.399858,-101.867303,2016,22501164,9313
42461411630000,Texas,Upton,31.4021218,-101.8678947,2019,19488672,8625.64
42461384710000,Texas,Upton,31.61219,-101.867992,2013,3066588,11366
42461384040000,Texas,Upton,31.19089041,-101.8679949,2013,194544,9704
42461411620000,Texas,Upton,31.4020896,-101.8680339,2019,19958022,8640.82
42461343350000,Texas,Upton,31.317251,-101.868151,2013,1562967,0
42461411610000,Texas,Upton,31.4020558,-101.8681726,2019,19592118,8637.34
42461388220000,Texas,Upton,31.55628,-101.868339,2013,2287614,11607
42461402080000,Texas,Upton,31.39966,-101.869013,2016,21995358,9212
42461406430000,Texas,Upton,31.56699034,-101.8695728,2018,12084576,9026
42461406450000,Texas,Upton,31.56706998,-101.8695972,2018,11941650,9309
42461406440000,Texas,Upton,31.5671497,-101.8696219,2018,11300688,9611
42461407230000,Texas,Upton,31.2188478,-101.8696419,2018,14003366,8420
42461394950000,Texas,Upton,31.231084,-101.869667,2014,6871992,8430
42461408870000,Texas,Upton,31.4305849,-101.869872,2019,36642900,9441.6
42461403420000,Texas,Upton,31.136667,-101.869892,2017,16150638,8405
42461408860000,Texas,Upton,31.4305703,-101.8699338,2019,35866068,9427.3
42461378630000,Texas,Upton,31.2733603,-101.8699418,2012,1390704,10405
42461408850000,Texas,Upton,31.4305556,-101.8699956,2019,36582252,9382.7
42461407020000,Texas,Upton,31.218996,-101.870144,2018,12971330,8420
42461407010000,Texas,Upton,31.218995,-101.87024,2018,14751981,8427
42461402090000,Texas,Upton,31.399628,-101.870367,2016,22933386,9241
42461406160000,Texas,Upton,31.56683491,-101.8707377,2018,15248940,9018
42461406150000,Texas,Upton,31.5669139,-101.8707611,2018,10943814,9316
42461396770000,Texas,Upton,31.502581,-101.871267,2014,4447422,8501
42461396760000,Texas,Upton,31.502548,-101.871406,2014,4441836,8513
42461401390000,Texas,Upton,31.50486,-101.8719,2015,12748470,9599
42461401350000,Texas,Upton,31.504827,-101.87202,2015,16684752,9349
42461406630000,Texas,Upton,31.2161,-101.872756,2018,16118276,8529.27
42461406640000,Texas,Upton,31.216178,-101.872756,2018,15831706,8488
42461406650000,Texas,Upton,31.216013,-101.872758,2018,15728812,8503
42461406390000,Texas,Upton,31.31962078,-101.8740227,2018,13720266,8046
42461406410000,Texas,Upton,31.31962131,-101.8741188,2018,14089362,8740
42461372070000,Texas,Upton,31.2768,-101.8743,2013,1697262,10144
42461379050000,Texas,Upton,31.31008563,-101.8743963,2012,1294384,10304
42461383500000,Texas,Upton,31.1814,-101.8756,2013,1033198,9420
42461411160000,Texas,Upton,31.4129497,-101.8789484,2019,16871316,7848
42461411150000,Texas,Upton,31.412917,-101.8790875,2019,16946496,7866
42461399700000,Texas,Upton,31.211817,-101.881106,2015,7392195,9350
42461393870000,Texas,Upton,31.2316872,-101.8811368,2014,9739464,13604
42461389960000,Texas,Upton,31.2302025,-101.881154,2014,9060072,8407
42461407130000,Texas,Upton,31.5850507,-101.8831715,2019,38926377,9601.43
42461407120000,Texas,Upton,31.5850363,-101.8832335,2019,38768604,9579.93
42461407110000,Texas,Upton,31.5850219,-101.8832955,2019,30296490,9568.39
42461394240000,Texas,Upton,31.230218,-101.883874,2015,9106986,13650
42461395790000,Texas,Upton,31.12636,-101.8842,2014,580314,8280
42461384550000,Texas,Upton,31.2332034,-101.8851897,2013,1295238,10000
42461352360000,Texas,Upton,31.324428,-101.885219,2019,421806,10123.4
42461408820000,Texas,Upton,31.45684,-101.886099,2018,19116384,9335
42461408810000,Texas,Upton,31.456826,-101.886162,2018,19113990,9352
