State,County,Year,Population
Texas,Waller,2014,46765
Texas,Ward,2014,11571
Texas,Washington,2014,34403
Texas,Webb,2014,267465
Texas,Wharton,2014,41095
Texas,Wheeler,2014,5696
Texas,Wichita,2014,132646
Texas,Wilbarger,2014,12988
Texas,Willacy,2014,21935
Texas,Williamson,2014,487913
Texas,Wilson,2014,46145
Texas,Winkler,2014,7819
Texas,Wise,2014,61702
Texas,Wood,2014,42764
Texas,Yoakum,2014,8398
Texas,Young,2014,18274
Texas,Zapata,2014,14376
Texas,Zavala,2014,12243
New Mexico,Bernalillo,2015,676248
New Mexico,Catron,2015,3476
New Mexico,Chaves,2015,65825
New Mexico,Cibola,2015,27044
New Mexico,Colfax,2015,12429
New Mexico,Curry,2015,50290
New Mexico,De Baca,2015,1873
New Mexico,Dona Ana,2015,214034
New Mexico,Eddy,2015,57715
New Mexico,Grant,2015,28364
New Mexico,Guadalupe,2015,4350
New Mexico,Harding,2015,719
New Mexico,Hidalgo,2015,4436
New Mexico,Lea,2015,71476
New Mexico,Lincoln,2015,19352
New Mexico,Los Alamos,2015,17817
New Mexico,Luna,2015,24367
New Mexico,McKinley,2015,73462
New Mexico,Mora,2015,4609
New Mexico,Otero,2015,64768
New Mexico,Quay,2015,8445
New Mexico,Rio Arriba,2015,39370
New Mexico,Roosevelt,2015,19137
New Mexico,Sandoval,2015,138521
New Mexico,San Juan,2015,128246
New Mexico,San Miguel,2015,28215
New Mexico,Santa Fe,2015,148098
New Mexico,Sierra,2015,11236
New Mexico,Socorro,2015,17152
New Mexico,Taos,2015,32797
New Mexico,Torrance,2015,15596
New Mexico,Union,2015,4163
New Mexico,Valencia,2015,75661
Texas,Anderson,2015,57639
Texas,Andrews,2015,18072
Texas,Angelina,2015,87829
Texas,Aransas,2015,24800
Texas,Archer,2015,8763
Texas,Armstrong,2015,1901
Texas,Atascosa,2015,48363
Texas,Austin,2015,29471
Texas,Bailey,2015,7223
Texas,Bandera,2015,21144
Texas,Bastrop,2015,80115
Texas,Baylor,2015,3609
Texas,Bee,2015,32617
Texas,Bell,2015,336076
Texas,Bexar,2015,1894834
Texas,Blanco,2015,11029
Texas,Borden,2015,655
Texas,Bosque,2015,17864
Texas,Bowie,2015,93050
Texas,Brazoria,2015,345227
Texas,Brazos,2015,216258
Texas,Brewster,2015,9143
Texas,Briscoe,2015,1514
Texas,Brooks,2015,7190
Texas,Brown,2015,37736
Texas,Burleson,2015,17611
Texas,Burnet,2015,44734
Texas,Caldwell,2015,40419
Texas,Calhoun,2015,21887
Texas,Callahan,2015,13589
Texas,Cameron,2015,419450
Texas,Camp,2015,12699
Texas,Carson,2015,6013
Texas,Cass,2015,30140
Texas,Castro,2015,7787
Texas,Chambers,2015,39028
Texas,Cherokee,2015,51568
Texas,Childress,2015,7169
Texas,Clay,2015,10359
Texas,Cochran,2015,2977
Texas,Coke,2015,3227
Texas,Coleman,2015,8316
Texas,Collin,2015,915243
Texas,Collingsworth,2015,3010
Texas,Colorado,2015,20951
Texas,Comal,2015,128795
Texas,Comanche,2015,13395
Texas,Concho,2015,4072
Texas,Cooke,2015,39170
Texas,Coryell,2015,76145
Texas,Cottle,2015,1439
Texas,Crane,2015,4995
Texas,Crockett,2015,3735
Texas,Crosby,2015,5918
Texas,Culberson,2015,2254
Texas,Dallam,2015,7301
Texas,Dallas,2015,2557830
Texas,Dawson,2015,12987
Texas,Deaf Smith,2015,18825
Texas,Delta,2015,5159
Texas,Denton,2015,779584
Texas,DeWitt,2015,20632
Texas,Dickens,2015,2204
Texas,Dimmit,2015,10910
Texas,Donley,2015,3391
Texas,Duval,2015,11336
Texas,Eastland,2015,18152
Texas,Ector,2015,159903
Texas,Edwards,2015,1910
Texas,Ellis,2015,163292
Texas,El Paso,2015,831898
Texas,Erath,2015,41191
Texas,Falls,2015,17216
Texas,Fannin,2015,33502
Texas,Fayette,2015,24945
Texas,Fisher,2015,3877
Texas,Floyd,2015,5843
Texas,Foard,2015,1225
Texas,Fort Bend,2015,715331
Texas,Franklin,2015,10603
Texas,Freestone,2015,19746
Texas,Frio,2015,19361
Texas,Gaines,2015,20217
Texas,Galveston,2015,320974
Texas,Garza,2015,6391
Texas,Gillespie,2015,25916
Texas,Glasscock,2015,1380
Texas,Goliad,2015,7513
Texas,Gonzales,2015,20510
Texas,Gray,2015,23265
Texas,Grayson,2015,125628
Texas,Gregg,2015,123800
Texas,Grimes,2015,27299
Texas,Guadalupe,2015,150578
Texas,Hale,2015,34034
Texas,Hall,2015,3094
Texas,Hamilton,2015,8080
Texas,Hansford,2015,5654
Texas,Hardeman,2015,3920
Texas,Hardin,2015,55758
Texas,Harris,2015,4557846
Texas,Harrison,2015,66685
Texas,Hartley,2015,5702
Texas,Haskell,2015,5821
Texas,Hays,2015,194662
Texas,Hemphill,2015,4277
Texas,Henderson,2015,79492
Texas,Hidalgo,2015,839667
Texas,Hill,2015,34828
Texas,Hockley,2015,23310
Texas,Hood,2015,55227
Texas,Hopkins,2015,35973
Texas,Houston,2015,22747
Texas,Howard,2015,37123
Texas,Hudspeth,2015,3541
Texas,Hunt,2015,89670
Texas,Hutchinson,2015,21793
Texas,Irion,2015,1543
Texas,Jack,2015,8883
Texas,Jackson,2015,14808
Texas,Jasper,2015,35266
Texas,Jeff Davis,2015,2199
Texas,Jefferson,2015,255112
Texas,Jim Hogg,2015,5296
Texas,Jim Wells,2015,41523
Texas,Johnson,2015,159345
Texas,Jones,2015,19966
Texas,Karnes,2015,15413
Texas,Kaufman,2015,114055
Texas,Kendall,2015,39938
Texas,Kenedy,2015,441
Texas,Kent,2015,747
Texas,Kerr,2015,50880
Texas,Kimble,2015,4391
Texas,King,2015,282
Texas,Kinney,2015,3589
Texas,Kleberg,2015,31413
Texas,Knox,2015,3792
Texas,Lamar,2015,49373
Texas,Lamb,2015,13259
Texas,Lampasas,2015,20362
Texas,La Salle,2015,7637
Texas,Lavaca,2015,19919
Texas,Lee,2015,16868
Texas,Leon,2015,17028
Texas,Liberty,2015,79537
Texas,Limestone,2015,23442
Texas,Lipscomb,2015,3559
Texas,Live Oak,2015,12173
Texas,Llano,2015,20081
Texas,Loving,2015,119
Texas,Lubbock,2015,298337
Texas,Lynn,2015,5746
Texas,McCulloch,2015,8255
Texas,McLennan,2015,245444
Texas,McMullen,2015,828
Texas,Madison,2015,13968
Texas,Marion,2015,10136
Texas,Martin,2015,5646
Texas,Mason,2015,4057
Texas,Matagorda,2015,36766
Texas,Maverick,2015,57720
Texas,Medina,2015,48402
Texas,Menard,2015,2134
Texas,Midland,2015,162328
Texas,Milam,2015,24362
Texas,Mills,2015,4889
Texas,Mitchell,2015,8856
Texas,Montague,2015,19252
Texas,Montgomery,2015,535753
Texas,Moore,2015,21725
Texas,Morris,2015,12370
Texas,Motley,2015,1146
Texas,Nacogdoches,2015,65462
Texas,Navarro,2015,48181
Texas,Newton,2015,14158
Texas,Nolan,2015,15111
Texas,Nueces,2015,360504
Texas,Ochiltree,2015,10698
Texas,Oldham,2015,2064
Texas,Orange,2015,83955
Texas,Palo Pinto,2015,27966
Texas,Panola,2015,23667
Texas,Parker,2015,125640
Texas,Parmer,2015,9794
Texas,Pecos,2015,16030
Texas,Polk,2015,46613
Texas,Potter,2015,121272
Texas,Presidio,2015,7057
Texas,Rains,2015,11136
Texas,Randall,2015,130368
Texas,Reagan,2015,3807
Texas,Real,2015,3297
Texas,Red River,2015,12345
Texas,Reeves,2015,15574
Texas,Refugio,2015,7326
Texas,Roberts,2015,910
Texas,Robertson,2015,16698
Texas,Rockwall,2015,90170
Texas,Runnels,2015,10387
Texas,Rusk,2015,52965
Texas,Sabine,2015,10440
Texas,San Augustine,2015,8349
Texas,San Jacinto,2015,27361
Texas,San Patricio,2015,67117
Texas,San Saba,2015,5922
Texas,Schleicher,2015,3195
Texas,Scurry,2015,17570
Texas,Shackelford,2015,3333
Texas,Shelby,2015,25373
Texas,Sherman,2015,3058
Texas,Smith,2015,222390
Texas,Somervell,2015,8618
Texas,Starr,2015,63484
Texas,Stephens,2015,9385
Texas,Sterling,2015,1333
Texas,Stonewall,2015,1398
Texas,Sutton,2015,3915
Texas,Swisher,2015,7477
Texas,Tarrant,2015,1984880
Texas,Taylor,2015,136133
Texas,Terrell,2015,867
Texas,Terry,2015,12759
Texas,Throckmorton,2015,1559
Texas,Titus,2015,32626
Texas,Tom Green,2015,117514
Texas,Travis,2015,1179805
Texas,Trinity,2015,14539
Texas,Tyler,2015,21370
Texas,Upshur,2015,40317
Texas,Upton,2015,3652
Texas,Uvalde,2015,26949
Texas,Val Verde,2015,48891
Texas,Van Zandt,2015,53430
Texas,Victoria,2015,92136
Texas,Walker,2015,70836
Texas,Waller,2015,48641
Texas,Ward,2015,11631
Texas,Washington,2015,34836
Texas,Webb,2015,269865
Texas,Wharton,2015,41383
Texas,Wheeler,2015,5658
Texas,Wichita,2015,130961
Texas,Wilbarger,2015,13055
Texas,Willacy,2015,21863
Texas,Williamson,2015,507133
Texas,Wilson,2015,47178
Texas,Winkler,2015,8027
Texas,Wise,2015,62857
Texas,Wood,2015,43117
Texas,Yoakum,2015,8644
Texas,Young,2015,18163
Texas,Zapata,2015,14493
Texas,Zavala,2015,12310
New Mexico,Bernalillo,2016,677683
New Mexico,Catron,2016,3518
New Mexico,Chaves,2016,65646
New Mexico,Cibola,2016,27049
New Mexico,Colfax,2016,12250
New Mexico,Curry,2016,50283
New Mexico,De Baca,2016,1835
New Mexico,Dona Ana,2016,214663
New Mexico,Eddy,2016,57650
New Mexico,Grant,2016,28040
New Mexico,Guadalupe,2016,4369
New Mexico,Harding,2016,687
New Mexico,Hidalgo,2016,4324
New Mexico,Lea,2016,70249
New Mexico,Lincoln,2016,19397
New Mexico,Los Alamos,2016,18209
New Mexico,Luna,2016,24362
New Mexico,McKinley,2016,73028
New Mexico,Mora,2016,4533
New Mexico,Otero,2016,65647
New Mexico,Quay,2016,8390
New Mexico,Rio Arriba,2016,39245
New Mexico,Roosevelt,2016,19145
New Mexico,Sandoval,2016,140464
New Mexico,San Juan,2016,127954
New Mexico,San Miguel,2016,28005
New Mexico,Santa Fe,2016,148758
New Mexico,Sierra,2016,11117
New Mexico,Socorro,2016,16964
New Mexico,Taos,2016,32922
New Mexico,Torrance,2016,15491
New Mexico,Union,2016,4154
New Mexico,Valencia,2016,75599
Texas,Anderson,2016,57526
Texas,Andrews,2016,17791
Texas,Angelina,2016,87682
Texas,Aransas,2016,25162
Texas,Archer,2016,8781
Texas,Armstrong,2016,1843
Texas,Atascosa,2016,48720
Texas,Austin,2016,29629
Texas,Bailey,2016,7196
Texas,Bandera,2016,21701
Texas,Bastrop,2016,82591
Texas,Baylor,2016,3638
Texas,Bee,2016,32812
Texas,Bell,2016,341094
Texas,Bexar,2016,1927651
Texas,Blanco,2016,11301
Texas,Borden,2016,657
Texas,Bosque,2016,18009
Texas,Bowie,2016,93424
Texas,Brazoria,2016,353155
Texas,Brazos,2016,219739
Texas,Brewster,2016,9211
Texas,Briscoe,2016,1483
Texas,Brooks,2016,7190
Texas,Brown,2016,38039
Texas,Burleson,2016,17848
Texas,Burnet,2016,45817
Texas,Caldwell,2016,41147
Texas,Calhoun,2016,21948
Texas,Callahan,2016,13789
Texas,Cameron,2016,421350
Texas,Camp,2016,12771
Texas,Carson,2016,6096
Texas,Cass,2016,30058
Texas,Castro,2016,7765
Texas,Chambers,2016,40163
Texas,Cherokee,2016,51879
Texas,Childress,2016,7204
Texas,Clay,2016,10251
Texas,Cochran,2016,2921
Texas,Coke,2016,3259
Texas,Coleman,2016,8412
Texas,Collin,2016,943742
Texas,Collingsworth,2016,3007
Texas,Colorado,2016,21081
Texas,Comal,2016,134343
Texas,Comanche,2016,13543
Texas,Concho,2016,4140
Texas,Cooke,2016,39343
Texas,Coryell,2016,74803
Texas,Cottle,2016,1402
Texas,Crane,2016,4779
Texas,Crockett,2016,3642
Texas,Crosby,2016,5911
Texas,Culberson,2016,2220
Texas,Dallam,2016,7357
Texas,Dallas,2016,2591488
Texas,Dawson,2016,12999
Texas,Deaf Smith,2016,18846
Texas,Delta,2016,5147
Texas,Denton,2016,808212
Texas,DeWitt,2016,20623
Texas,Dickens,2016,2193
Texas,Dimmit,2016,10679
Texas,Donley,2016,3387
Texas,Duval,2016,11431
Texas,Eastland,2016,18240
Texas,Ector,2016,157858
Texas,Edwards,2016,1908
Texas,Ellis,2016,168332
Texas,El Paso,2016,834949
Texas,Erath,2016,41372
Texas,Falls,2016,17276
Texas,Fannin,2016,33933
Texas,Fayette,2016,25018
Texas,Fisher,2016,3877
Texas,Floyd,2016,5847
Texas,Foard,2016,1200
Texas,Fort Bend,2016,744160
Texas,Franklin,2016,10677
Texas,Freestone,2016,19669
Texas,Frio,2016,19584
Texas,Gaines,2016,20446
Texas,Galveston,2016,328820
Texas,Garza,2016,6212
Texas,Gillespie,2016,26206
Texas,Glasscock,2016,1365
Texas,Goliad,2016,7512
Texas,Gonzales,2016,20787
Texas,Gray,2016,22741
Texas,Grayson,2016,128291
Texas,Gregg,2016,123367
Texas,Grimes,2016,27494
Texas,Guadalupe,2016,154492
Texas,Hale,2016,34107
Texas,Hall,2016,3113
Texas,Hamilton,2016,8237
Texas,Hansford,2016,5592
Texas,Hardeman,2016,3982
Texas,Hardin,2016,56242
Texas,Harris,2016,4623960
Texas,Harrison,2016,66611
Texas,Hartley,2016,5740
Texas,Haskell,2016,5751
Texas,Hays,2016,204546
Texas,Hemphill,2016,4101
Texas,Henderson,2016,80062
Texas,Hidalgo,2016,848960
Texas,Hill,2016,35102
Texas,Hockley,2016,23043
Texas,Hood,2016,56569
Texas,Hopkins,2016,36184
Texas,Houston,2016,22897
Texas,Howard,2016,36214
Texas,Hudspeth,2016,4254
Texas,Hunt,2016,91895
Texas,Hutchinson,2016,21528
Texas,Irion,2016,1562
Texas,Jack,2016,8789
Texas,Jackson,2016,14873
Texas,Jasper,2016,35417
Texas,Jeff Davis,2016,2231
Texas,Jefferson,2016,255748
Texas,Jim Hogg,2016,5257
Texas,Jim Wells,2016,41181
Texas,Johnson,2016,162763
Texas,Jones,2016,19971
Texas,Karnes,2016,15494
Texas,Kaufman,2016,117904
Texas,Kendall,2016,41903
Texas,Kenedy,2016,436
Texas,Kent,2016,748
Texas,Kerr,2016,51426
Texas,Kimble,2016,4413
Texas,King,2016,292
Texas,Kinney,2016,3636
Texas,Kleberg,2016,31304
Texas,Knox,2016,3732
Texas,Lamar,2016,49528
Texas,Lamb,2016,13195
Texas,Lampasas,2016,20524
Texas,La Salle,2016,7596
Texas,Lavaca,2016,19891
Texas,Lee,2016,16975
Texas,Leon,2016,17200
Texas,Liberty,2016,81354
Texas,Limestone,2016,23472
Texas,Lipscomb,2016,3494
Texas,Live Oak,2016,12023
Texas,Llano,2016,20592
Texas,Loving,2016,117
Texas,Lubbock,2016,302094
Texas,Lynn,2016,5775
Texas,McCulloch,2016,8124
Texas,McLennan,2016,247553
Texas,McMullen,2016,806
Texas,Madison,2016,14120
Texas,Marion,2016,10125
Texas,Martin,2016,5616
Texas,Mason,2016,4161
Texas,Matagorda,2016,37088
Texas,Maverick,2016,58041
Texas,Medina,2016,49254
Texas,Menard,2016,2091
Texas,Midland,2016,163850
Texas,Milam,2016,24680
Texas,Mills,2016,4884
Texas,Mitchell,2016,8474
Texas,Montague,2016,19390
Texas,Montgomery,2016,555216
Texas,Moore,2016,21641
Texas,Morris,2016,12429
Texas,Motley,2016,1170
Texas,Nacogdoches,2016,65549
Texas,Navarro,2016,48405
Texas,Newton,2016,14160
Texas,Nolan,2016,15044
Texas,Nueces,2016,361642
Texas,Ochiltree,2016,10257
Texas,Oldham,2016,2074
Texas,Orange,2016,84549
Texas,Palo Pinto,2016,28125
Texas,Panola,2016,23419
Texas,Parker,2016,128967
Texas,Parmer,2016,9762
Texas,Pecos,2016,15881
Texas,Polk,2016,47656
Texas,Potter,2016,120632
Texas,Presidio,2016,7156
Texas,Rains,2016,11304
Texas,Randall,2016,132342
Texas,Reagan,2016,3726
Texas,Real,2016,3399
Texas,Red River,2016,12179
Texas,Reeves,2016,15229
Texas,Refugio,2016,7272
Texas,Roberts,2016,910
Texas,Robertson,2016,16804
Texas,Rockwall,2016,93421
Texas,Runnels,2016,10276
Texas,Rusk,2016,52892
Texas,Sabine,2016,10381
Texas,San Augustine,2016,8288
Texas,San Jacinto,2016,27732
Texas,San Patricio,2016,67311
Texas,San Saba,2016,5922
Texas,Schleicher,2016,3057
Texas,Scurry,2016,17394
Texas,Shackelford,2016,3337
Texas,Shelby,2016,25566
Texas,Sherman,2016,3070
Texas,Smith,2016,225161
Texas,Somervell,2016,8671
Texas,Starr,2016,63894
Texas,Stephens,2016,9377
Texas,Sterling,2016,1339
Texas,Stonewall,2016,1401
Texas,Sutton,2016,3886
Texas,Swisher,2016,7428
Texas,Tarrant,2016,2023556
Texas,Taylor,2016,136257
Texas,Terrell,2016,818
Texas,Terry,2016,12770
Texas,Throckmorton,2016,1537
Texas,Titus,2016,32463
Texas,Tom Green,2016,117634
Texas,Travis,2016,1206110
Texas,Trinity,2016,14543
Texas,Tyler,2016,21423
Texas,Upshur,2016,40771
Texas,Upton,2016,3690
Texas,Uvalde,2016,27081
Texas,Val Verde,2016,48911
Texas,Van Zandt,2016,54367
Texas,Victoria,2016,92402
Texas,Walker,2016,71845
Texas,Waller,2016,50046
Texas,Ward,2016,11571
Texas,Washington,2016,34740
Texas,Webb,2016,272301
Texas,Wharton,2016,41609
Texas,Wheeler,2016,5518
Texas,Wichita,2016,131295
Texas,Wilbarger,2016,12880
Texas,Willacy,2016,21761
Texas,Williamson,2016,527622
Texas,Wilson,2016,48212
Texas,Winkler,2016,7915
Texas,Wise,2016,64478
Texas,Wood,2016,43753
Texas,Yoakum,2016,8652
Texas,Young,2016,18098
Texas,Zapata,2016,14446
Texas,Zavala,2016,12121
New Mexico,Bernalillo,2017,678203
New Mexico,Catron,2017,3553
New Mexico,Chaves,2017,65080
New Mexico,Cibola,2017,26921
New Mexico,Colfax,2017,12151
New Mexico,Curry,2017,49794
New Mexico,De Baca,2017,1805
New Mexico,Dona Ana,2017,216174
New Mexico,Eddy,2017,57108
New Mexico,Grant,2017,27642
New Mexico,Guadalupe,2017,4410
New Mexico,Harding,2017,684
New Mexico,Hidalgo,2017,4298
New Mexico,Lea,2017,69046
New Mexico,Lincoln,2017,19468
New Mexico,Los Alamos,2017,18742
New Mexico,Luna,2017,24100
New Mexico,McKinley,2017,72423
New Mexico,Mora,2017,4530
New Mexico,Otero,2017,66121
New Mexico,Quay,2017,8299
New Mexico,Rio Arriba,2017,39235
New Mexico,Roosevelt,2017,18900
New Mexico,Sandoval,2017,142689
New Mexico,San Juan,2017,126917
New Mexico,San Miguel,2017,27715
New Mexico,Santa Fe,2017,149491
New Mexico,Sierra,2017,11064
New Mexico,Socorro,2017,16832
New Mexico,Taos,2017,32790
New Mexico,Torrance,2017,15535
New Mexico,Union,2017,4180
New Mexico,Valencia,2017,75884
Texas,Anderson,2017,58175
Texas,Andrews,2017,17603
Texas,Angelina,2017,87572
Texas,Aransas,2017,25392
Texas,Archer,2017,8783
Texas,Armstrong,2017,1867
Texas,Atascosa,2017,49083
Texas,Austin,2017,29722
Texas,Bailey,2017,7066
Texas,Bandera,2017,22327
Texas,Bastrop,2017,84585
Texas,Baylor,2017,3555
Texas,Bee,2017,32592
Texas,Bell,2017,347377
Texas,Bexar,2017,1956988
Texas,Blanco,2017,11481
Texas,Borden,2017,670
Texas,Bosque,2017,18295
Texas,Bowie,2017,93458
Texas,Brazoria,2017,361853
Texas,Brazos,2017,223917
Texas,Brewster,2017,9325
Texas,Briscoe,2017,1514
Texas,Brooks,2017,7132
Texas,Brown,2017,37815
Texas,Burleson,2017,18053
Texas,Burnet,2017,46600
Texas,Caldwell,2017,42328
Texas,Calhoun,2017,21712
Texas,Callahan,2017,13968
Texas,Cameron,2017,422227
Texas,Camp,2017,12845
Texas,Carson,2017,6005
Texas,Cass,2017,29966
Texas,Castro,2017,7696
Texas,Chambers,2017,41269
Texas,Cherokee,2017,52116
Texas,Childress,2017,7269
Texas,Clay,2017,10484
Texas,Cochran,2017,2853
Texas,Coke,2017,3285
Texas,Coleman,2017,8399
Texas,Collin,2017,971864
Texas,Collingsworth,2017,2964
Texas,Colorado,2017,21291
Texas,Comal,2017,140721
Texas,Comanche,2017,13533
Texas,Concho,2017,2707
Texas,Cooke,2017,39932
Texas,Coryell,2017,74760
Texas,Cottle,2017,1375
Texas,Crane,2017,4685
Texas,Crockett,2017,3535
Texas,Crosby,2017,5849
Texas,Culberson,2017,2230
Texas,Dallam,2017,7272
Texas,Dallas,2017,2620154
Texas,Dawson,2017,12744
Texas,Deaf Smith,2017,18753
Texas,Delta,2017,5276
Texas,Denton,2017,835364
Texas,DeWitt,2017,20180
Texas,Dickens,2017,2190
Texas,Dimmit,2017,10282
Texas,Donley,2017,3340
Texas,Duval,2017,11270
Texas,Eastland,2017,18294
Texas,Ector,2017,156951
Texas,Edwards,2017,1929
Texas,Ellis,2017,173405
Texas,El Paso,2017,837401
Texas,Erath,2017,41723
Texas,Falls,2017,17340
Texas,Fannin,2017,34550
Texas,Fayette,2017,25119
Texas,Fisher,2017,3874
Texas,Floyd,2017,5830
Texas,Foard,2017,1202
Texas,Fort Bend,2017,767712
Texas,Franklin,2017,10798
Texas,Freestone,2017,19649
Texas,Frio,2017,19895
Texas,Gaines,2017,20553
Texas,Galveston,2017,334633
Texas,Garza,2017,6490
Texas,Gillespie,2017,26483
Texas,Glasscock,2017,1363
Texas,Goliad,2017,7552
Texas,Gonzales,2017,20742
Texas,Gray,2017,22106
Texas,Grayson,2017,131152
Texas,Gregg,2017,122852
Texas,Grimes,2017,27955
Texas,Guadalupe,2017,159639
Texas,Hale,2017,33954
Texas,Hall,2017,3042
Texas,Hamilton,2017,8407
Texas,Hansford,2017,5485
Texas,Hardeman,2017,3959
Texas,Hardin,2017,57117
Texas,Harris,2017,4657972
Texas,Harrison,2017,66468
Texas,Hartley,2017,5716
Texas,Haskell,2017,5699
Texas,Hays,2017,214726
Texas,Hemphill,2017,3929
Texas,Henderson,2017,80954
Texas,Hidalgo,2017,856249
Texas,Hill,2017,35703
Texas,Hockley,2017,22977
Texas,Hood,2017,57973
Texas,Hopkins,2017,36451
Texas,Houston,2017,23089
Texas,Howard,2017,35817
Texas,Hudspeth,2017,4604
Texas,Hunt,2017,94046
Texas,Hutchinson,2017,21343
Texas,Irion,2017,1512
Texas,Jack,2017,8828
Texas,Jackson,2017,14806
Texas,Jasper,2017,35549
Texas,Jeff Davis,2017,2260
Texas,Jefferson,2017,256041
Texas,Jim Hogg,2017,5212
Texas,Jim Wells,2017,40920
Texas,Johnson,2017,167012
Texas,Jones,2017,19827
Texas,Karnes,2017,15556
Texas,Kaufman,2017,122628
Texas,Kendall,2017,43969
Texas,Kenedy,2017,427
Texas,Kent,2017,759
Texas,Kerr,2017,51892
Texas,Kimble,2017,4385
Texas,King,2017,289
Texas,Kinney,2017,3711
Texas,Kleberg,2017,30752
Texas,Knox,2017,3674
Texas,Lamar,2017,49568
Texas,Lamb,2017,13165
Texas,Lampasas,2017,20861
Texas,La Salle,2017,7530
Texas,Lavaca,2017,20028
Texas,Lee,2017,17109
Texas,Leon,2017,17235
Texas,Liberty,2017,83597
Texas,Limestone,2017,23391
Texas,Lipscomb,2017,3364
Texas,Live Oak,2017,12146
Texas,Llano,2017,21167
Texas,Loving,2017,133
Texas,Lubbock,2017,305413
Texas,Lynn,2017,5832
Texas,McCulloch,2017,7941
Texas,McLennan,2017,251631
Texas,McMullen,2017,765
Texas,Madison,2017,14251
Texas,Marion,2017,10057
Texas,Martin,2017,5531
Texas,Mason,2017,4179
Texas,Matagorda,2017,36805
Texas,Maverick,2017,58111
Texas,Medina,2017,50183
Texas,Menard,2017,2110
Texas,Midland,2017,165318
Texas,Milam,2017,24939
Texas,Mills,2017,4917
Texas,Mitchell,2017,8215
Texas,Montague,2017,19399
Texas,Montgomery,2017,571615
Texas,Moore,2017,21604
Texas,Morris,2017,12375
Texas,Motley,2017,1226
Texas,Nacogdoches,2017,65317
Texas,Navarro,2017,48739
Texas,Newton,2017,13908
Texas,Nolan,2017,14854
Texas,Nueces,2017,361235
Texas,Ochiltree,2017,9996
Texas,Oldham,2017,2104
Texas,Orange,2017,84971
Texas,Palo Pinto,2017,28544
Texas,Panola,2017,23211
Texas,Parker,2017,133501
Texas,Parmer,2017,9710
Texas,Pecos,2017,15634
Texas,Polk,2017,48990
Texas,Potter,2017,120340
Texas,Presidio,2017,7100
Texas,Rains,2017,11730
Texas,Randall,2017,134015
Texas,Reagan,2017,3712
Texas,Real,2017,3417
Texas,Red River,2017,12164
Texas,Reeves,2017,15166
Texas,Refugio,2017,7180
Texas,Roberts,2017,941
Texas,Robertson,2017,17153
Texas,Rockwall,2017,96824
Texas,Runnels,2017,10282
Texas,Rusk,2017,54213
Texas,Sabine,2017,10417
Texas,San Augustine,2017,8302
Texas,San Jacinto,2017,28231
Texas,San Patricio,2017,67210
Texas,San Saba,2017,5996
Texas,Schleicher,2017,2989
Texas,Scurry,2017,17003
Texas,Shackelford,2017,3289
Texas,Shelby,2017,25225
Texas,Sherman,2017,3046
Texas,Smith,2017,227195
Texas,Somervell,2017,8855
Texas,Starr,2017,64130
Texas,Stephens,2017,9287
Texas,Sterling,2017,1287
Texas,Stonewall,2017,1376
Texas,Sutton,2017,3792
Texas,Swisher,2017,7446
Texas,Tarrant,2017,2056451
Texas,Taylor,2017,136634
Texas,Terrell,2017,814
Texas,Terry,2017,12429
Texas,Throckmorton,2017,1510
Texas,Titus,2017,32619
Texas,Tom Green,2017,117566
Texas,Travis,2017,1227585
Texas,Trinity,2017,14677
Texas,Tyler,2017,21517
Texas,Upshur,2017,41069
Texas,Upton,2017,3658
Texas,Uvalde,2017,27043
Texas,Val Verde,2017,49028
Texas,Van Zandt,2017,55163
Texas,Victoria,2017,92045
Texas,Walker,2017,72816
Texas,Waller,2017,51717
Texas,Ward,2017,11383
Texas,Washington,2017,34861
Texas,Webb,2017,273691
Texas,Wharton,2017,41837
Texas,Wheeler,2017,5300
Texas,Wichita,2017,131689
Texas,Wilbarger,2017,12683
Texas,Willacy,2017,21508
Texas,Williamson,2017,546251
Texas,Wilson,2017,49211
Texas,Winkler,2017,7605
Texas,Wise,2017,65848
Texas,Wood,2017,44263
Texas,Yoakum,2017,8557
Texas,Young,2017,17922
Texas,Zapata,2017,14254
